file,filename,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
499,KLH021c_0499,ou,1109,0.13245119949363016,489.84994880050635,489.9824,k,m,0,mākou,392,489.5316996352949,489.9824,nō,ma,,
500,KLH021c_0500,a,1111,0.1953203031126236,490.0873738283175,490.2826941314301,m,sp,0,ma,393,489.9824,490.2826941314301,mākou,-,,
0,--,a,1114,0.10841053729126315,490.75789998425466,490.8663105215459,m,h,1,ma,395,490.73558016775354,490.8663105215459,-,hilo,,disfl
0,--,i,1116,0.07971363036119783,490.91839009338196,490.99810372374316,h,l,1,hilo,396,490.8663105215459,491.161,ma,no,,disfl
0,--,o,1118,0.0922168573365525,491.06878314266345,491.161,l,n,1,hilo,396,490.8663105215459,491.161,ma,no,,disfl
0,--,o,1120,0.08030523695470038,491.191,491.2713052369547,n,k,1,no,397,491.161,491.2713052369547,hilo,kēia,,disfl
501,KLH021c_0501,ēi,1122,0.2247857890464502,491.37082871607447,491.5956145051209,k,a,0,kēia,398,491.2713052369547,491.701,no,hui,,
502,KLH021c_0502,a,1123,0.10538549487910132,491.5956145051209,491.701,ēi,h,0,kēia,398,491.2713052369547,491.701,no,hui,,
503,KLH021c_0503,u,1125,0.1069123189106449,491.801,491.90791231891063,h,i,0,hui,399,491.701,492.11982869255365,kēia,nui,,
504,KLH021c_0504,i,1126,0.21191637364302096,491.90791231891063,492.11982869255365,u,n,0,hui,399,491.701,492.11982869255365,kēia,nui,,
505,KLH021c_0505,u,1128,0.13469988122244558,492.2219260547542,492.35662593597664,n,i,0,nui,400,492.11982869255365,492.511,hui,ʻo,,
506,KLH021c_0506,i,1129,0.15437406402338638,492.35662593597664,492.511,u,ʻ,0,nui,400,492.11982869255365,492.511,hui,ʻo,,
507,KLH021c_0507,o,1131,0.2050526854278587,492.5536586674788,492.7587113529067,ʻ,k,0,ʻo,401,492.511,492.7587113529067,nui,ka,,
0,--,a,1133,0.03999999999996362,492.841,492.881,k,h,1,ka,402,492.7587113529067,492.881,ʻo,hi,,disfl
0,--,i,1135,0.20266895760107673,492.961,493.1636689576011,h,sp,1,hi,403,492.881,493.1636689576011,ka,-,,disfl
508,KLH021c_0508,u,1138,0.07201146058963559,493.34898853941036,493.421,h,i,0,hui,405,493.25203894337125,493.4802622919359,-,kīwila,,
509,KLH021c_0509,i,1139,0.059262291935908706,493.421,493.4802622919359,u,k,0,hui,405,493.25203894337125,493.4802622919359,-,kīwila,,
510,KLH021c_0510,ī,1141,0.0740109572694223,493.611,493.6850109572694,k,w,0,kīwila,406,493.4802622919359,493.971,hui,ma,,
511,KLH021c_0511,i,1143,0.09866551809290058,493.7347726968293,493.8334382149222,w,l,0,kīwila,406,493.4802622919359,493.971,hui,ma,,
512,KLH021c_0512,a,1145,0.06635101984551284,493.9046489801545,493.971,l,m,0,kīwila,406,493.4802622919359,493.971,hui,ma,,
513,KLH021c_0513,a,1147,0.10467124528116756,494.0590819649955,494.1637532102767,m,h,0,ma,407,493.971,494.1637532102767,kīwila,hilo,,
514,KLH021c_0514,i,1149,0.08999999999997499,494.221,494.311,h,l,0,hilo,408,494.1637532102767,494.4820421219105,ma,-,,
515,KLH021c_0515,o,1151,0.1010421219105524,494.381,494.4820421219105,l,sp,0,hilo,408,494.1637532102767,494.4820421219105,ma,-,,
516,KLH021c_0516,a,1153,0.10123940117358643,495.5254295808914,495.626668982065,sp,k,0,akā,410,495.5254295808914,495.91322796504784,-,ua,,
517,KLH021c_0517,ā,1155,0.19904695823959173,495.71418100680825,495.91322796504784,k,u,0,akā,410,495.5254295808914,495.91322796504784,-,ua,,
518,KLH021c_0518,u,1156,0.09694959603911002,495.91322796504784,496.01017756108695,ā,a,0,ua,411,495.91322796504784,496.08396220939994,akā,kapa,,
519,KLH021c_0519,a,1157,0.07378464831299425,496.01017756108695,496.08396220939994,u,k,0,ua,411,495.91322796504784,496.08396220939994,akā,kapa,,
520,KLH021c_0520,a,1159,0.07807445344741382,496.1714742341432,496.2495486875906,k,p,0,kapa,412,496.08396220939994,496.4624,ua,wau,,
521,KLH021c_0521,a,1161,0.1106082269197941,496.3517917730802,496.4624,p,w,0,kapa,412,496.08396220939994,496.4624,ua,wau,,
522,KLH021c_0522,au,1163,0.15271706278730335,496.55725839156213,496.70997545434943,w,k,0,wau,413,496.4624,496.70997545434943,kapa,kēia,,
523,KLH021c_0523,ēi,1165,0.249744445698866,496.80263524525407,497.05237969095293,k,a,0,kēia,414,496.70997545434943,497.0530426297878,wau,mele,,
0,--,a,1166,0.0006629388348642351,497.05237969095293,497.0530426297878,ēi,m,1,kēia,414,496.70997545434943,497.0530426297878,wau,mele,,
524,KLH021c_0524,e,1168,0.11000000000001364,497.1424,497.2524,m,l,0,mele,415,497.0530426297878,497.4830980055522,kēia,-,,
525,KLH021c_0525,e,1170,0.1506980055522149,497.3324,497.4830980055522,l,sp,0,mele,415,497.0530426297878,497.4830980055522,kēia,-,,
526,KLH021c_0526,u,1173,0.09634711066837554,497.81749048911075,497.91383759977913,h,a,0,huakaʻi,417,497.76357146387437,498.3624,-,mai,,
527,KLH021c_0527,a,1174,0.09899886600783248,497.91383759977913,498.01283646578696,u,k,0,huakaʻi,417,497.76357146387437,498.3624,-,mai,,
528,KLH021c_0528,a,1176,0.06364212814787606,498.12774586383176,498.19138799197964,k,ʻ,0,huakaʻi,417,497.76357146387437,498.3624,-,mai,,
529,KLH021c_0529,i,1178,0.09145934783543908,498.27094065216454,498.3624,ʻ,m,0,huakaʻi,417,497.76357146387437,498.3624,-,mai,,
530,KLH021c_0530,ai,1180,0.2958193287208246,498.4857328346637,498.7815521633845,m,sp,0,mai,418,498.3624,498.7815521633845,huakaʻi,-,,
531,KLH021c_0531,o,1183,0.07089410091759873,499.2615058990824,499.3324,h,n,0,honolulu,420,499.2084707922925,499.73218309268503,-,i,,
0,--,o,1185,0.0005070727148108745,499.51155575448627,499.5120628272011,n,l,1,honolulu,420,499.2084707922925,499.73218309268503,-,i,,
532,KLH021c_0532,u,1187,0.04602467895921336,499.5796556200806,499.6256802990398,l,l,0,honolulu,420,499.2084707922925,499.73218309268503,-,i,,
533,KLH021c_0533,u,1189,0.0697830926850429,499.6624,499.73218309268503,l,i,0,honolulu,420,499.2084707922925,499.73218309268503,-,i,,
534,KLH021c_0534,i,1190,0.14021690731499348,499.73218309268503,499.8724,u,h,0,i,421,499.73218309268503,499.8724,honolulu,hilo,excresc ʻokina,
535,KLH021c_0535,i,1192,0.0925199233430476,499.93988007665695,500.0324,h,l,0,hilo,422,499.8724,500.1692005183267,i,-,,
536,KLH021c_0536,o,1194,0.07680051832670642,500.0924,500.1692005183267,l,sp,0,hilo,422,499.8724,500.1692005183267,i,-,,
537,KLH021c_0537,au,1197,0.1306219313261181,501.9048053737106,502.0354273050367,k,m,0,kau,424,501.8650508728722,502.0354273050367,-,mākou,,
538,KLH021c_0538,ā,1199,0.11196165542236258,502.1214268374626,502.23338849288496,m,k,0,mākou,425,502.0354273050367,502.4751607632898,kau,nā,,
539,KLH021c_0539,ou,1201,0.14603694185524319,502.32912382143456,502.4751607632898,k,n,0,mākou,425,502.0354273050367,502.4751607632898,kau,nā,,
540,KLH021c_0540,ā,1203,0.16342838794059844,502.5619716120594,502.7254,n,l,0,nā,426,502.4751607632898,502.7254,mākou,lālā,,
541,KLH021c_0541,ā,1205,0.17686696291360704,502.8131975950074,502.990064557921,l,l,0,lālā,427,502.7254,503.29349687044254,nā,i,,
542,KLH021c_0542,ā,1207,0.21499883106469042,503.07849803937785,503.29349687044254,l,i,0,lālā,427,502.7254,503.29349687044254,nā,i,,
543,KLH021c_0543,i,1208,0.17190312955744957,503.29349687044254,503.4654,ā,n,0,i,428,503.29349687044254,503.4654,lālā,nā,,
544,KLH021c_0544,ā,1210,0.07769691012168778,503.53770308987833,503.6154,n,m,0,nā,429,503.4654,503.6154,i,mokulele,,
545,KLH021c_0545,o,1212,0.08803331050540919,503.6861739807645,503.77420729126993,m,k,0,mokulele,430,503.6154,504.33413365575274,nā,-,,
546,KLH021c_0546,u,1214,0.08182982355873492,503.86357017644127,503.9454,k,l,0,mokulele,430,503.6154,504.33413365575274,nā,-,,
547,KLH021c_0547,e,1216,0.0956216612516414,504.0154,504.11102166125164,l,l,0,mokulele,430,503.6154,504.33413365575274,nā,-,,
548,KLH021c_0548,e,1218,0.13873365575273056,504.1954,504.33413365575274,l,sp,0,mokulele,430,503.6154,504.33413365575274,nā,-,,
549,KLH021c_0549,e,1221,0.08194295070768476,504.62620753946334,504.708150490171,h,l,0,hele,432,504.50856666963546,504.88988535114646,-,nā,,
550,KLH021c_0550,e,1223,0.10871639004778899,504.7811689610987,504.88988535114646,l,n,0,hele,432,504.50856666963546,504.88988535114646,-,nā,,
551,KLH021c_0551,ā,1225,0.1679424831335723,504.98371596342827,505.15165844656184,n,p,0,nā,433,504.88988535114646,505.15165844656184,hele,poʻe,,
552,KLH021c_0552,o,1227,0.09149698942479745,505.2839030105752,505.3754,p,ʻ,0,poʻe,434,505.15165844656184,505.50539237238905,nā,o,,
553,KLH021c_0553,e,1229,0.08999237238907654,505.4154,505.50539237238905,ʻ,o,0,poʻe,434,505.15165844656184,505.50539237238905,nā,o,,
554,KLH021c_0554,o,1230,0.11039942172311612,505.50539237238905,505.61579179411217,e,k,0,o,435,505.50539237238905,505.61579179411217,poʻe,kalihi,,
555,KLH021c_0555,a,1232,0.04799096966678462,505.7154,505.7633909696668,k,l,0,kalihi,436,505.61579179411217,505.9572955757968,o,me,,
556,KLH021c_0556,i,1234,0.05354687868026531,505.8145038993161,505.86805077799636,l,h,0,kalihi,436,505.61579179411217,505.9572955757968,o,me,,
557,KLH021c_0557,i,1236,0.05189557579683424,505.9054,505.9572955757968,h,m,0,kalihi,436,505.61579179411217,505.9572955757968,o,me,,
558,KLH021c_0558,e,1238,0.12656534960791532,506.0332772285184,506.1598425781263,m,p,0,me,437,505.9572955757968,506.1598425781263,kalihi,pālama,,
559,KLH021c_0559,ā,1240,0.061660042116670866,506.2985776728888,506.3602377150055,p,l,0,pālama,438,506.1598425781263,506.7056468151696,me,-,,
560,KLH021c_0560,a,1242,0.10141454295506946,506.42108644077854,506.5225009837336,l,m,0,pālama,438,506.1598425781263,506.7056468151696,me,-,,
561,KLH021c_0561,a,1244,0.1028255134155529,506.60282130175403,506.7056468151696,m,sp,0,pālama,438,506.1598425781263,506.7056468151696,me,-,,
562,KLH021c_0562,i,1246,0.0876900969539065,507.70853398147136,507.79622407842527,sp,k,0,i,440,507.70853398147136,507.79622407842527,-,ka,,
563,KLH021c_0563,a,1248,0.060000000000002274,507.8968,507.9568,k,ʻ,0,ka,441,507.79622407842527,507.9568,i,ʻahahui,,
564,KLH021c_0564,a,1250,0.1249427169206001,508.0071663277718,508.1321090446924,ʻ,h,0,ʻahahui,442,507.9568,508.5466916962927,ka,kīwila,,
565,KLH021c_0565,a,1252,0.11926350251513895,508.18646723971636,508.3057307422315,h,h,0,ʻahahui,442,507.9568,508.5466916962927,ka,kīwila,,
566,KLH021c_0566,u,1254,0.07999999999998408,508.3668,508.4468,h,i,0,ʻahahui,442,507.9568,508.5466916962927,ka,kīwila,,
567,KLH021c_0567,i,1255,0.09989169629272965,508.4468,508.5466916962927,u,k,0,ʻahahui,442,507.9568,508.5466916962927,ka,kīwila,,
568,KLH021c_0568,ī,1257,0.08999999999997499,508.6768,508.7668,k,w,0,kīwila,443,508.5466916962927,509.0568,ʻahahui,ma,,
569,KLH021c_0569,i,1259,0.07999999999998408,508.8268,508.9068,w,l,0,kīwila,443,508.5466916962927,509.0568,ʻahahui,ma,,
570,KLH021c_0570,a,1261,0.06999999999999318,508.9868,509.0568,l,m,0,kīwila,443,508.5466916962927,509.0568,ʻahahui,ma,,
571,KLH021c_0571,a,1263,0.0810918132138454,509.15570818678617,509.2368,m,h,0,ma,444,509.0568,509.2368,kīwila,hawaiʻi,,
572,KLH021c_0572,a,1265,0.050715381049315056,509.3260846189507,509.3768,h,w,0,hawaiʻi,445,509.2368,509.6673667160428,ma,-,,
573,KLH021c_0573,ai,1267,0.09160008887391768,509.440480223404,509.5320803122779,w,ʻ,0,hawaiʻi,445,509.2368,509.6673667160428,ma,-,,
574,KLH021c_0574,i,1269,0.11924528501015175,509.54812143103265,509.6673667160428,ʻ,sp,0,hawaiʻi,445,509.2368,509.6673667160428,ma,-,,
575,KLH021c_0575,u,1272,0.12088613520239733,510.06653435711394,510.18742049231633,h,a,0,huakaʻi,447,510.01542142746456,510.6068,-,hele,,
576,KLH021c_0576,a,1273,0.0902085865828326,510.18742049231633,510.27762907889917,u,k,0,huakaʻi,447,510.01542142746456,510.6068,-,hele,,
577,KLH021c_0577,a,1275,0.08437689973862916,510.38213641479007,510.4665133145287,k,ʻ,0,huakaʻi,447,510.01542142746456,510.6068,-,hele,,
578,KLH021c_0578,i,1277,0.09890955194566686,510.50789044805435,510.6068,ʻ,h,0,huakaʻi,447,510.01542142746456,510.6068,-,hele,,
579,KLH021c_0579,e,1279,0.07869768533311117,510.6779847966383,510.75668248197144,h,l,0,hele,448,510.6068,510.8962288930776,huakaʻi,mai,,
580,KLH021c_0580,e,1281,0.07545241995853758,510.82077647311905,510.8962288930776,l,m,0,hele,448,510.6068,510.8962288930776,huakaʻi,mai,,
581,KLH021c_0581,ai,1283,0.15820668700990836,510.99764343603266,511.15585012304257,m,h,0,mai,449,510.8962288930776,511.15585012304257,hele,honolulu,,
582,KLH021c_0582,o,1285,0.07545241995859442,511.2272459612829,511.3026983812415,h,n,0,honolulu,450,511.15585012304257,511.7342438336522,mai,i,,
0,--,o,1287,0.0005176648677434059,511.3889096003769,511.38942726524465,n,l,1,honolulu,450,511.15585012304257,511.7342438336522,mai,i,,
583,KLH021c_0583,u,1289,0.06999999999999318,511.5168,511.5868,l,l,0,honolulu,450,511.15585012304257,511.7342438336522,mai,i,,
584,KLH021c_0584,u,1291,0.0974438336522212,511.6368,511.7342438336522,l,i,0,honolulu,450,511.15585012304257,511.7342438336522,mai,i,,
585,KLH021c_0585,i,1292,0.17559192314047323,511.7342438336522,511.9098357567927,u,h,0,i,451,511.7342438336522,511.9098357567927,honolulu,hilo,,
586,KLH021c_0586,i,1294,0.10187644597300505,511.9835512339601,512.0854276799331,h,l,0,hilo,452,511.9098357567927,512.2533755206118,i,-,,
587,KLH021c_0587,o,1296,0.07657552061186834,512.1768,512.2533755206118,l,sp,0,hilo,452,511.9098357567927,512.2533755206118,i,-,,
588,KLH021c_0588,a,1298,0.08613943399348045,514.628449763246,514.7145891972394,sp,l,0,aloha,454,514.628449763246,514.9564422234517,-,nō,,
589,KLH021c_0589,o,1300,0.07000000000005002,514.7682,514.8382,l,h,0,aloha,454,514.628449763246,514.9564422234517,-,nō,,
590,KLH021c_0590,a,1302,0.06824222345176167,514.8882,514.9564422234517,h,n,0,aloha,454,514.628449763246,514.9564422234517,-,nō,,
591,KLH021c_0591,ō,1304,0.1631679663145178,515.0285011730423,515.1916691393568,n,m,0,nō,455,514.9564422234517,515.1916691393568,aloha,molokaʻi,,
592,KLH021c_0592,o,1306,0.063776311706647,515.2761520457734,515.3399283574801,m,l,0,molokaʻi,456,515.1916691393568,515.7289243608221,nō,nui,,
593,KLH021c_0593,o,1308,0.03395881532424028,515.3970785588796,515.4310373742038,l,k,0,molokaʻi,456,515.1916691393568,515.7289243608221,nō,nui,,
594,KLH021c_0594,a,1310,0.08779596157023661,515.5409084808557,515.6287044424259,k,ʻ,0,molokaʻi,456,515.1916691393568,515.7289243608221,nō,nui,,
595,KLH021c_0595,i,1312,0.08531117020504553,515.6436131906171,515.7289243608221,ʻ,n,0,molokaʻi,456,515.1916691393568,515.7289243608221,nō,nui,,
596,KLH021c_0596,u,1314,0.10518950112646053,515.824174696488,515.9293641976144,n,i,0,nui,457,515.7289243608221,516.0382,molokaʻi,a,,
597,KLH021c_0597,i,1315,0.10883580238555624,515.9293641976144,516.0382,u,a,0,nui,457,515.7289243608221,516.0382,molokaʻi,a,,
598,KLH021c_0598,a,1316,0.2158436026666095,516.0382,516.2540436026666,i,h,0,a,458,516.0382,516.2540436026666,nui,hina,excresc ʻokina,
599,KLH021c_0599,i,1318,0.11098734764539131,516.3600613675815,516.4710487152269,h,n,0,hina,459,516.2540436026666,516.7501486844078,a,-,,
600,KLH021c_0600,a,1320,0.18219310593838145,516.5679555784694,516.7501486844078,n,sp,0,hina,459,516.2540436026666,516.7501486844078,a,-,,
601,KLH021c_0601,āi,1323,0.15542561501388263,517.6319865693561,517.7874121843699,ʻ,n,0,ʻāina,461,517.6079669194925,517.8968,-,hoʻopulapula,,
602,KLH021c_0602,a,1325,0.04975282286545735,517.8470471771345,517.8968,n,h,0,ʻāina,461,517.6079669194925,517.8968,-,hoʻopulapula,,
603,KLH021c_0603,o,1327,0.03999999999996362,517.9568,517.9968,h,ʻ,0,hoʻopulapula,462,517.8968,518.7568,ʻāina,me,,
604,KLH021c_0604,o,1329,0.04383714123093796,518.0268,518.0706371412309,ʻ,p,0,hoʻopulapula,462,517.8968,518.7568,ʻāina,me,,
605,KLH021c_0605,u,1331,0.06672994539019328,518.1700700546098,518.2368,p,l,0,hoʻopulapula,462,517.8968,518.7568,ʻāina,me,,
606,KLH021c_0606,a,1333,0.0579784651878299,518.3141879537911,518.372166418979,l,p,0,hoʻopulapula,462,517.8968,518.7568,ʻāina,me,,
607,KLH021c_0607,u,1335,0.07620026853260242,518.4889516131432,518.5651518816758,p,l,0,hoʻopulapula,462,517.8968,518.7568,ʻāina,me,,
608,KLH021c_0608,a,1337,0.12373048767551609,518.6330695123245,518.7568,l,m,0,hoʻopulapula,462,517.8968,518.7568,ʻāina,me,,
609,KLH021c_0609,e,1339,0.13793281064931762,518.8568,518.9947328106493,m,n,0,me,463,518.7568,518.9947328106493,hoʻopulapula,nā,,
610,KLH021c_0610,ā,1341,0.1590351344713099,519.095780992834,519.2548161273053,n,sp,0,nā,464,518.9947328106493,519.2548161273053,me,-,,
611,KLH021c_0611,o,1344,0.12341130447134674,519.5645782970673,519.6879896015387,n,n,0,no,466,519.4709844889783,519.6879896015387,-,nā,,
612,KLH021c_0612,ā,1346,0.12423956825966798,519.7799268820509,519.9041664503105,n,h,0,nā,467,519.6879896015387,519.9041664503105,no,hawaiʻi,,
613,KLH021c_0613,a,1348,0.0564332811567283,519.9803667188432,520.0368,h,w,0,hawaiʻi,468,519.9041664503105,520.2782537054617,nā,-,,
614,KLH021c_0614,ai,1350,0.06874589443702916,520.1258531683964,520.1945990628334,w,ʻ,0,hawaiʻi,468,519.9041664503105,520.2782537054617,nā,-,,
615,KLH021c_0615,i,1352,0.06377631170676068,520.2144773937549,520.2782537054617,ʻ,sp,0,hawaiʻi,468,519.9041664503105,520.2782537054617,nā,-,,
616,KLH021c_0616,i,1354,0.084335994853177,521.1906447346105,521.2749807294637,sp,k,0,i,470,521.1906447346105,521.2749807294637,-,kahoʻolawe,,
617,KLH021c_0617,a,1356,0.06626110307195177,521.3653574373064,521.4316185403784,k,h,0,kahoʻolawe,471,521.2749807294637,522.0635838109262,i,mokupuni,,
618,KLH021c_0618,o,1358,0.07227129805801269,521.525,521.597271298058,h,ʻ,0,kahoʻolawe,471,521.2749807294637,522.0635838109262,i,mokupuni,,
619,KLH021c_0619,o,1360,0.072491216454182,521.625,521.6974912164542,ʻ,l,0,kahoʻolawe,471,521.2749807294637,522.0635838109262,i,mokupuni,,
620,KLH021c_0620,a,1362,0.10684602870333038,521.7869437056012,521.8937897343045,l,w,0,kahoʻolawe,471,521.2749807294637,522.0635838109262,i,mokupuni,,
621,KLH021c_0621,e,1364,0.11858381092611125,521.945,522.0635838109262,w,m,0,kahoʻolawe,471,521.2749807294637,522.0635838109262,i,mokupuni,,
622,KLH021c_0622,o,1366,0.0965744619892348,522.158834146592,522.2554086085812,m,k,0,mokupuni,472,522.0635838109262,522.835,kahoʻolawe,ia,,
623,KLH021c_0623,u,1368,0.08797409429473646,522.3634153023263,522.451389396621,k,p,0,mokupuni,472,522.0635838109262,522.835,kahoʻolawe,ia,,
624,KLH021c_0624,u,1370,0.1018764459729482,522.5660519532788,522.6679283992518,p,n,0,mokupuni,472,522.0635838109262,522.835,kahoʻolawe,ia,,
625,KLH021c_0625,i,1372,0.09584091494605218,522.739159085054,522.835,n,i,0,mokupuni,472,522.0635838109262,522.835,kahoʻolawe,ia,,
626,KLH021c_0626,i,1373,0.30999999999994543,522.835,523.145,i,a,0,ia,473,522.835,523.2968796839733,mokupuni,-,excresc ʻokina,
627,KLH021c_0627,a,1374,0.15187968397333407,523.145,523.2968796839733,i,sp,0,ia,473,522.835,523.2968796839733,mokupuni,-,,
628,KLH021c_0628,i,1377,0.13266086989392534,524.4670391301061,524.5997,h,ʻ,0,hiʻi,475,524.3999497632458,524.7262856958747,-,maila,,
629,KLH021c_0629,i,1379,0.07658569587465536,524.6497,524.7262856958747,ʻ,m,0,hiʻi,475,524.3999497632458,524.7262856958747,-,maila,,
630,KLH021c_0630,ai,1381,0.2294290693862422,524.8173947125986,525.0468237819848,m,l,0,maila,476,524.7262856958747,525.2997,hiʻi,naʻi,,
631,KLH021c_0631,a,1383,0.16000000000008185,525.1397,525.2997,l,n,0,maila,476,524.7262856958747,525.2997,hiʻi,naʻi,,
632,KLH021c_0632,a,1385,0.08830040399584504,525.3997,525.4880004039959,n,ʻ,0,naʻi,477,525.2997,525.6797,maila,i,,
633,KLH021c_0633,i,1387,0.12999999999999545,525.5497,525.6797,ʻ,i,0,naʻi,477,525.2997,525.6797,maila,i,,
634,KLH021c_0634,i,1388,0.1166107267664529,525.6797,525.7963107267665,i,k,0,i,478,525.6797,525.7963107267665,naʻi,ka,,
635,KLH021c_0635,a,1390,0.05052409109225664,525.9054453533487,525.9559694444409,k,m,0,ka,479,525.7963107267665,525.9559694444409,i,mālie,,
636,KLH021c_0636,ā,1392,0.2208584542971721,526.0661285282979,526.2869869825951,m,l,0,mālie,480,525.9559694444409,526.7342494283301,ka,-,,
637,KLH021c_0637,i,1394,0.2215431661418279,526.3681568338582,526.5897,l,e,0,mālie,480,525.9559694444409,526.7342494283301,ka,-,,
638,KLH021c_0638,e,1395,0.14454942833015139,526.5897,526.7342494283301,i,sp,0,mālie,480,525.9559694444409,526.7342494283301,ka,-,,
639,KLH021c_0639,e,1398,0.049999999999954525,528.0018,528.0518,h,ʻ,0,he,482,527.9518,528.0518,-,ʻoiaʻiʻo,,
640,KLH021c_0640,oi,1400,0.2120355298299046,528.0804002331781,528.292435763008,ʻ,a,0,ʻoiaʻiʻo,483,528.0518,528.5872976716778,he,nō,,
